class,value
k,2.948501222
k,3.287715913
k,2.514625978
k,4.269173928
k,2.683634418
k,3.33588076
k,3.212988694
k,3.793061245
k,2.794088181
k,2.900024866
k,3.076566844
k,2.59569961
k,2.378850346
k,2.587650642
k,2.731659168
k,0.522756991
k,2.390698309
k,3.102885028
k,1.666468682
k,3.326141508
k,3.177153667
k,6.115364618
k,3.20469648
k,3.308505473
k,3.550117659
k,3.038923638
k,3.519003978
k,4.859518535
k,3.259731998
k,2.227416249
k,2.391332701
k,2.286332883
k,3.406476783
k,2.674039185
k,2.948500535
k,3.559714666
k,2.037832145
k,2.635182239
k,2.333112215
k,2.502802358
k,2.545054337
k,2.811807464
k,3.350389488
k,2.767300313
k,3.639565548
k,2.663065402
k,3.510510743
k,3.375795316
k,2.910335926
k,4.927990564
k,3.209087646
k,4.302618169
k,2.970396417
k,3.215864307
k,3.842073628
k,3.016683741
k,3.685818778
k,3.14167892
k,2.95151253
k,2.536277758
k,2.706406112
k,2.884102496
k,4.333856933
k,2.312092718
k,3.72751459
k,3.534400826
k,3.349989957
k,3.432580873
k,3.087078918
k,2.798449295
k,3.999276908
k,4.181555266
k,3.444517788
k,3.44982054
k,3.101708173
k,2.662543045
k,4.025022104
k,3.097676164
k,3.279494132
k,2.676137189
k,3.230085065
k,3.634361373
k,2.805300396
k,2.633106192
k,2.71068053
k,3.072898787
k,3.43070302
k,4.429796754
k,2.869387909
k,1.617159412
k,0.71597358
k,3.440994523
k,2.718966268
k,2.805474931
k,2.89927645
k,1.693937048
k,2.517419219
k,4.793909363
k,3.014693619
k,5.230656428
k,3.879816637
k,2.214126003
k,2.759952753
k,3.569678865
k,3.460374667
k,2.854114007
k,2.377714675
k,2.792970715
k,2.832938842
k,2.671920158
k,2.790867867
k,2.970918566
k,3.145534764
k,3.746525785
k,3.324501153
k,3.503929173
k,2.376342853
k,2.956420444
k,2.549241694
k,3.669085334
k,3.4705416
k,3.497358861
k,2.702718348
k,4.091245637
k,2.597400414
k,3.792268879
k,3.673072187
k,2.900267344
k,2.611215794
k,2.739478756
k,3.976933123
k,3.13615926
k,3.143128973
k,2.693477854
k,3.3476781
k,2.886208456
k,1.394631294
k,3.124522214
k,1.895469413
k,3.057715822
k,4.621950615
k,3.159304614
k,2.897656833
k,3.201893325
k,2.333890813
k,3.096084543
k,4.342531294
k,3.41179393
k,4.011919461
k,3.448401421
k,3.256488434
k,3.721506746
k,3.955452609
k,2.819975772
k,3.197683385
k,2.216008353
k,3.746939801
k,2.811651323
k,3.62416665
k,2.237821807
k,3.687863548
k,2.862684334
k,2.137132329
k,3.155180233
k,4.289204963
k,2.93351135
k,2.873412999
k,2.698718807
k,2.336814075
k,3.560154894
k,1.65377678
k,2.733112046
k,2.841338255
k,2.927465931
k,5.620378143
k,3.485470464
k,3.09851677
k,4.252898602
k,3.627998542
k,2.848118042
k,3.714570207
k,2.910701182
k,2.477758872
k,3.774616706
k,2.405410889
k,3.138415889
k,5.491681475
k,2.480802571
k,3.309433876
k,3.931555983
k,3.511848612
k,4.11355832
k,3.214862088
k,3.925171949
k,2.601570464
k,3.339227028
k,4.051521674
k,3.614622019
k,2.993826667
k,5.556625354
k,3.087448518
k,4.372283411
k,4.316960569
k,3.359499033
k,3.816653238
k,2.622221113
k,2.538147996
k,2.78160957
k,3.500501835
k,3.114731171
k,3.747817901
k,2.960979396
k,3.324924558
k,3.540086132
k,2.555776899
k,3.028282976
k,3.730651113
k,2.598693965
k,2.543131502
k,3.760141685
k,3.703377329
k,3.659508268
k,4.025054072
k,2.670908548
k,3.130832816
k,3.292021919
k,2.703817181
k,3.542027557
k,4.37957755
k,2.910768259
k,2.014633388
k,3.936647671
k,2.213406832
k,2.858430099
k,2.544778106
k,3.434015572
k,3.144411071
k,4.175126488
k,2.882108054
k,3.109347063
k,4.765849774
k,3.375460832
k,2.084062984
k,2.166420462
k,1.737189192
k,2.225666231
k,2.824369571
k,3.070808224
k,3.676878241
k,2.130035377
k,0.266249444
k,3.257036846
k,1.677702843
k,1.474960606
k,5.108641038
k,1.649170385
k,3.760983878
k,3.027465412
k,2.299911594
k,2.050433736
k,3.573852757
k,3.39730597
k,3.768233253
k,4.288937995
k,2.218913571
k,5.113323436
k,2.601960589
k,3.477207034
k,3.610484876
k,3.375670377
k,3.237719994
k,2.7860269
k,2.78450871
k,2.019438817
k,4.896231161
k,3.224098807
k,5.47030767
k,3.578681288
k,3.220330907
k,2.627965438
k,3.199411631
k,2.348428123
k,3.088580228
k,4.150334002
k,2.665651261
k,3.438100496
k,2.407868863
k,3.299589309
k,2.391250519
k,4.099147608
k,3.357301804
k,4.17683718
k,2.992377508
k,3.770847268
k,4.666797432
k,2.942115681
k,3.185480756
k,2.185698055
k,2.842407085
k,3.52855404
k,3.882810099
k,3.516651518
k,3.997669262
k,5.879850045
k,2.761445375
k,4.052963432
k,2.911878842
k,3.43716939
k,4.522373936
k,4.878068346
k,6.410011888
k,3.672396354
k,3.276534311
k,3.047948061
k,2.12261322
k,3.355926361
k,4.224854623
k,3.07022336
k,2.296026119
k,2.805844912
k,4.310856387
k,4.26484898
k,3.804078879
k,4.045981195
k,2.766461203
k,2.770057707
k,3.199332002
k,3.931111038
k,2.632060559
k,2.310946756
k,3.441882102
k,3.063926075
k,9.541688198
k,1.795804108
k,3.346353116
k,3.46080891
k,3.025487318
k,7.606076798
k,2.701105569
k,2.041833965
k,3.517542028
k,4.28962146
k,2.482392643
k,5.359905472
k,1.738829623
k,2.250144461
k,6.033359551
k,4.947174057
k,2.375059814
k,3.415722506
k,2.813884143
k,7.347661304
k,2.842374311
k,2.507386557
k,7.134941541
k,3.100775269
k,2.788084891
k,2.979965175
k,3.368430023
k,3.58580086
k,3.654975283
k,2.739765324
k,3.620516534
k,2.759131063
k,3.735738203
k,3.062952957
k,3.217166625
k,3.395486613
k,4.013805896
k,3.516329347
k,2.352778008
k,4.567285095
k,2.041437645
k,2.267963696
k,2.546190147
k,3.117980309
k,5.904588699
k,2.566446219
k,2.710831376
k,3.073025167
k,2.829387934
k,2.320219594
k,3.433468875
k,2.309373601
k,4.621059909
k,3.740516749
k,5.558954433
k,4.402247194
k,3.129935127
k,3.144915138
k,2.994741138
k,4.002688854
k,4.111986892
k,3.00246637
k,-2.584354018
k,2.309681825
k,3.187143577
k,2.814911781
k,3.386892278
k,4.235429167
k,4.049258664
k,2.504065273
k,2.895027501
k,3.299389865
k,2.494300513
k,2.855946362
k,4.575749948
k,3.129389311
k,3.691195991
k,2.288336526
k,2.851529199
k,2.634720738
k,3.279346971
k,2.139651998
k,3.120496479
k,5.770135402
k,6.730413678
k,3.149673556
k,3.22149105
k,3.315819605
k,2.949261219
k,2.774160153
k,3.308394652
k,1.772195097
k,3.260622866
k,2.619776005
k,2.965466902
k,2.835355804
k,3.291400331
k,4.721204446
k,4.248742542
k,3.211504047
k,2.659117203
k,2.475134984
k,4.926076055
k,3.888034993
k,8.492913791
k,3.092409942
k,3.145623976
k,3.983286404
k,2.928463518
k,4.081944911
k,4.505186349
k,3.442782991
k,3.028043583
k,3.19959952
k,3.198422868
k,3.215050984
k,6.414977317
k,2.789877641
k,2.191157969
k,2.910479794
k,3.80179857
k,3.379770423
k,2.806448686
k,2.144240657
k,2.709118633
k,2.595123257
k,3.401602008
k,2.358152403
k,3.641218481
k,3.425583095
k,2.945830573
k,2.580530369
k,5.124110669
k,3.406539374
k,3.4155779
k,3.340949304
k,2.518046308
k,2.769184533
k,2.656102774
k,2.544511165
k,2.36590181
k,2.850268428
k,2.820122336
k,3.469809397
k,15.74061854
k,3.016449797
k,3.31751185
k,0.954115383
k,3.223252215
k,3.276359403
k,2.935693798
k,4.210465617
k,3.421495959
k,3.368184348
k,2.720779517
k,2.811280137
k,4.116064358
k,3.406741094
k,2.565055926
k,2.675124501
k,4.441581549
k,3.212068046
k,3.942237618
k,1.225325958
k,3.405102987
k,3.42496678
k,2.555787898
k,2.793555454
k,3.294830631
k,2.821286625
k,4.063089162
k,2.869376906
k,2.462213479
k,4.593122728
k,4.217934632
k,3.536818475
k,3.444499919
k,2.09791574
k,2.802620898
k,1.916501077
k,2.938827609
k,3.821002296
k,1.569448928
k,3.170181496
k,3.007420744
k,2.951088458
k,3.277643862
k,4.03352428
k,3.975233012
k,3.294787393
k,3.317594839
k,3.049730052
k,4.639642082
k,5.046447959
k,2.36723414
k,3.337835321
k,2.530695657
k,3.175128301
k,3.362320058
k,2.372198774
k,3.62953284
k,2.915231011
k,3.783723357
k,4.89709882
k,2.363532475
k,4.396955417
k,2.702080827
k,2.518085852
k,4.663921895
k,3.449260883
k,2.779854906
k,2.404228784
k,3.556585191
k,3.426164102
k,3.17585984
k,2.404300338
k,2.801901894
k,3.169886782
k,5.489979844
k,2.811724492
k,3.754215398
k,2.826974575
k,2.800139892
k,2.934920198
k,2.370315475
k,2.334262369
k,3.057576202
k,3.721125563
k,4.636440027
k,2.371884086
k,3.033327353
k,3.172941826
k,3.65445687
k,3.27817445
k,1.939811792
k,4.312149778
k,2.495361738
k,3.00951294
k,3.033403421
k,2.75060314
k,3.532619371
k,3.36104823
k,2.89805986
k,2.080563352
k,3.578406205
k,2.769786885
k,2.976204482
k,3.085929169
k,4.373828637
k,3.943616666
k,3.219614988
k,2.923138929
k,2.896276724
k,2.528810925
k,2.597903852
k,4.184109439
k,3.279014685
k,2.975135647
k,5.413470289
k,2.881135287
k,3.559451815
k,1.81475289
k,2.99904071
k,2.86141404
k,2.561016874
k,2.596285448
k,1.884446339
k,3.173248664
k,2.766069827
k,3.600792203
k,1.55729528
k,2.838137206
k,4.234846371
k,1.448430863
k,2.88648921
k,2.933740121
k,3.719440259
k,2.379903598
k,3.12905374
k,2.793816574
k,3.134166784
k,2.824747645
k,4.746204807
k,3.283162051
k,3.466637363
k,2.551618024
k,3.403886165
k,3.23481166
k,2.412051178
k,3.829086764
k,3.418115059
k,4.21254028
k,2.623947209
k,1.166814568
k,3.42270582
k,3.127280605
k,3.937507456
k,2.53947356
k,2.546889959
k,2.981506427
k,4.55637833
k,3.601595917
k,2.166560324
k,2.63130125
k,4.588129921
k,3.180204611
k,2.073953438
k,3.667388863
k,3.35778219
k,3.896414286
k,2.744440893
k,3.866513134
k,3.141161797
k,3.385551207
k,2.727750847
k,3.174292251
k,2.425174972
k,3.531548083
k,3.139001877
k,2.726119352
k,2.741328401
k,3.136168334
k,4.596211338
k,4.312357733
k,2.135389196
k,1.573815725
k,2.224850223
k,4.057099787
k,2.67182149
k,3.991213767
k,3.729575963
k,2.859508435
k,3.547891774
k,3.166575305
k,3.923442413
k,3.668405506
k,3.438047706
k,3.333072789
k,3.643354402
k,5.529721496
k,2.976759362
k,3.128131266
k,3.505546834
k,1.986951207
k,2.731304525
k,2.093337654
k,3.669164169
k,3.178428818
k,2.954544116
k,2.983352121
k,8.342707149
k,3.545759306
k,1.657918479
k,4.044142913
k,3.098906585
k,3.127788651
k,2.976908232
k,2.791288476
k,4.200922506
k,3.549976392
k,2.976319446
k,3.609357881
k,4.169948571
k,2.920186264
k,3.446865999
k,2.467981572
k,3.692445436
k,2.280332215
k,6.79915185
k,3.664956443
k,4.168256972
k,1.953722945
k,3.021085568
k,2.627336027
k,5.178335138
k,4.611167538
k,3.429838549
k,2.562629689
k,3.32642785
k,3.623281269
k,3.041158452
k,2.103957964
k,3.485542079
k,3.192407698
k,1.791126875
k,2.938959052
k,3.495660096
k,2.258208132
k,1.941022485
k,3.178846997
k,3.293739307
k,3.708197105
k,2.328752883
k,3.386948529
k,1.968928402
k,4.492219017
k,4.098283561
k,3.102034671
k,2.973936388
k,3.276564401
k,7.111014723
k,2.91447285
k,3.625471851
k,2.806964486
k,2.294754607
k,3.872471798
k,3.346774124
k,3.155198275
k,4.11103894
k,2.957374172
k,3.732348787
k,2.788653973
k,2.479603092
k,0.432138709
k,3.398156295
k,3.410113917
k,2.593074597
k,3.944534142
k,1.915117122
k,2.969702742
k,3.529937559
k,3.158805057
k,3.939957264
k,2.715272037
k,4.658351216
k,3.916498627
k,3.178901515
k,3.314988138
k,4.067445988
k,3.279765004
k,2.914539153
k,4.695664904
k,3.67560312
k,3.053336681
k,3.042210141
k,3.667462503
k,5.190384441
k,2.24954496
k,2.281107858
k,7.413591559
k,4.738030708
k,4.1244718
k,3.962108543
k,3.888167024
k,3.175924222
k,2.881531469
k,3.87072083
k,2.103958945
k,2.747422728
k,2.63550968
k,3.677825038
k,3.652948034
k,3.488510196
k,2.717174684
k,3.07798571
k,2.757612576
k,2.768487901
k,3.190665879
k,3.378467084
k,2.742552581
k,3.072838531
k,1.916498631
k,4.920041819
k,2.440849095
k,2.624143802
k,3.387167935
k,3.081550822
k,3.774426095
k,3.100456344
k,3.470789984
k,2.82684295
k,4.464368873
k,2.244230103
k,2.24769824
k,3.008002349
k,2.389688798
k,4.290312769
k,3.587270839
k,2.013100369
k,4.601206589
k,2.68136127
k,3.447196896
k,3.401990904
k,2.646356992
k,3.183720389
k,3.706325693
k,3.794926197
k,2.823202867
k,4.114295373
k,2.593998013
k,2.824850448
k,3.489889353
k,4.102094512
k,3.249921272
k,2.217463442
k,5.622732082
k,3.322889678
k,1.3864004
k,3.157146641
k,3.138222981
k,2.518051227
k,2.638748064
k,5.283887071
k,2.805608594
k,2.830093889
k,3.517626711
k,4.066491276
k,2.042291508
k,2.768170018
k,5.0316623
k,3.435931498
k,3.860863267
k,2.733916594
k,3.129499422
k,4.206623952
k,3.767230474
k,3.816199077
k,3.717639583
k,3.258925834
k,3.109553014
k,2.898636489
k,3.928595871
k,4.519853348
k,2.964091993
k,3.421353542
k,2.755096719
k,3.461370079
k,2.736257126
k,3.835831296
k,2.80248332
k,2.748456245
k,3.34897206
k,3.075186032
k,2.749316895
k,3.294632354
k,2.654682806
k,-0.037830662
k,2.568318904
k,5.31242658
k,3.729537504
k,5.14546353
k,4.208897202
k,3.421032089
k,2.889779
k,2.518380767
k,4.781178346
k,2.915807868
k,3.538076187
k,3.016489262
k,3.031389057
k,2.501839076
k,2.847344438
k,3.276635805
k,2.990100444
k,2.800982457
k,3.210275471
k,2.130343035
k,3.509950348
k,3.433488725
k,2.958028822
k,2.934405885
k,3.166433764
k,3.327167554
k,2.503002697
k,2.847999079
k,3.373843378
k,3.201478286
k,3.481881815
k,3.43371074
k,2.949215259
k,3.428954361
k,2.432649797
k,2.608715364
k,3.443930082
k,5.86032401
k,3.621118627
k,2.891348224
k,2.565520186
k,3.114596079
k,2.610930065
k,3.789739024
k,3.770930484
k,4.326789093
k,2.830201141
k,2.981376134
k,2.378532607
k,3.190143008
k,2.982548521
k,2.793175614
k,3.720879803
k,2.09222262
k,2.589002321
k,2.259758197
k,3.691977699
k,5.089313005
k,2.764243531
k,3.086379661
k,2.906879624
k,3.381577537
k,2.678877549
k,4.440985376
k,3.338076268
k,2.733415914
k,2.303413925
k,2.09405538
k,2.868985618
k,6.658344474
k,1.992121813
k,2.977176603
k,2.811656718
k,3.736462202
k,2.185990973
k,2.401690839
k,2.482926135
k,3.00808951
k,3.693750426
k,2.675898094
k,3.846595041
k,5.120961144
k,3.549801072
k,5.716915848
k,3.502696158
k,2.86025581
k,4.573480775
k,2.694087606
k,2.764448461
k,3.099883683
k,2.845457304
k,2.184463624
k,3.046754435
k,2.949673795
k,4.54067403
k,3.977805741
k,4.360298967
k,2.979674238
k,7.29280926
k,2.203235799
k,1.590067464
k,3.310689824
k,4.163137289
k,2.996920942
k,3.618012194
k,2.787099204
k,3.691397361
k,4.14380029
k,1.293762573
k,3.021059245
k,2.568480035
k,5.26148808
k,7.222126362
k,3.321909408
k,5.137869937
k,2.701387521
k,2.940633343
k,4.837749435
k,1.811816149
k,2.649531225
k,3.785081732
k,3.684283214
k,3.523378636
k,3.386902893
k,4.328177414
k,2.869569119
k,3.007913301
k,3.381379227
k,3.430441318
k,2.720284841
k,1.702036234
k,2.967271686
k,2.865730807
k,3.067190153
k,2.672216854
k,2.857498194
k,2.616140364
k,3.519042492
k,3.365809769
k,3.292664682
k,2.879190647
k,3.019467802
k,4.162957862
k,2.94977476
k,3.4690758
k,3.87476665
k,3.786787402
k,4.125341601
k,4.164393312
k,0.711732939
k,2.902919087
k,4.130136972
k,2.160751838
k,3.179776609
k,3.058323076
k,3.408770908
k,2.037901673
k,3.24576421
k,2.200498485
k,3.767120841
k,3.072889918
k,4.123473979
k,3.122651557
k,3.042844246
k,4.821172794
k,2.809248637
k,3.20406614
k,3.624655179
k,3.019738535
k,3.290178034
k,4.054837492
k,2.921843522
k,1.943098283
k,3.171326105
k,3.294028794
k,6.014660162
k,2.234383475
k,4.844143313
k,4.856977839
k,2.684060731
k,4.313041278
k,3.397157767
k,3.155758231
k,3.401357824
k,3.369263166
k,2.885826769
k,3.996715295
k,2.606079536
k,2.698701505
k,3.353981044
k,3.560593391
k,3.538748492
k,3.014559082
k,3.670005921
k,3.97813697
k,-1.605063183
k,2.663194201
k,3.899556377
k,2.632486866
k,3.226728007
k,2.376320249
k,2.926031277
k,4.305853004
k,2.476736272
k,4.33582373
k,2.496599974
k,3.035334874
k,4.296197049
k,1.85495915
k,3.137686385
k,2.467543602
k,3.504010268
k,3.200868899
k,2.543793193
k,7.676735889
k,3.002632466
k,3.861727693
k,11.2616873
k,2.607013246
k,7.415498057
k,2.550561977
k,3.366419324
k,3.550265959
k,3.444064299
k,2.810015681
k,2.789152092
k,2.818590054
k,3.247200945
k,3.458242071
k,3.680196331
k,2.524865701
k,2.91866169
k,2.575783547
k,3.122266044
k,0.44880475
k,3.587418696
k,2.865316904
k,3.232184931
k,3.191353745
k,2.491022773
k,2.791419655
k,2.987866533
k,4.504250542
k,3.779956257
k,2.807244825
k,-0.00017446
k,2.895841306
k,2.934704145
k,2.555893462
k,2.589428994
k,4.000043024
k,2.799041578
k,3.320217714
k,2.231762856
k,2.976727226
k,2.968696999
k,3.782178187
k,3.765791381
k,3.519761687
k,2.506070825
k,2.827262979
k,2.319864934
k,2.801752432
k,3.005930074
k,4.740327691
k,3.131721288
k,3.356857419
k,2.033549527
k,2.90205782
k,3.120828419
k,4.426516466
k,3.271755717
k,3.009701839
k,3.277911806
k,2.196081711
k,3.832928027
k,3.106405662
k,4.211238642
k,3.322650056
k,5.013562485
k,3.769717089
k,5.274540835
k,2.595850535
k,3.091036122
k,1.845407945
k,2.94533074
k,5.036044257
k,3.424655684
k,3.126677045
k,3.098119721
k,3.091852472
k,2.119645732
k,3.222865764
k,3.041805519
k,2.989870797
k,3.029299407
k,3.314181223
k,2.14585988
k,4.287099696
k,3.562898042
k,3.091883269
k,4.984175367
k,3.404445686
k,4.210367211
k,2.545394821
k,2.839904003
k,5.559750497
k,3.344762603
k,3.252723961
k,2.879501977
k,3.79922036
k,2.613447159
k,2.384189837
k,2.471599874
k,2.645606812
k,3.369050198
k,2.765576946
k,2.956674245
k,2.525486302
k,2.994565031
k,2.540555944
k,2.4927263
k,3.37729006
k,3.336083229
k,4.53344526
k,3.045496533
k,3.010529329
k,2.818968246
k,1.916075068
k,3.611556279
k,3.271103953
k,3.720311023
k,8.201396309
k,4.743861486
k,3.321673333
k,4.055995238
k,3.92873192
k,3.303666385
k,3.017583942
k,3.390267416
k,2.586625386
k,2.853987192
k,2.703003108
k,6.256767345
k,3.617573532
k,4.888890201
k,2.683474235
k,2.640839698
k,3.463091096
k,3.725566006
k,2.735567317
k,3.997123379
k,2.655733448
k,3.042994183
k,3.247762455
k,3.802984936
k,4.0608734
k,2.96387428
k,2.465913613
k,2.807126547
k,1.83337188
k,2.12449766
k,3.486739877
k,3.446128809
k,3.19233759
k,3.1454065
k,2.248658911
k,5.955449537
k,3.279108532
k,3.370850673
k,3.278931087
k,3.683720357
k,3.341811003
k,4.63709833
k,2.943498463
k,2.860382172
k,3.123229188
k,3.106812294
k,2.72845979
k,3.087925376
k,2.707507169
k,4.700732197
k,3.930100836
k,3.122800418
k,4.373664462
k,3.996601848
k,2.545197633
k,-0.798268527
k,3.070542713
k,3.135638519
k,3.44722949
k,2.294184715
k,3.815956008
k,3.886747976
k,2.353376997
k,3.163457029
k,2.706422918
k,4.117053917
k,3.043317694
k,3.216124177
k,3.248866677
k,2.207647196
k,2.792262397
k,3.721723104
k,3.111649791
k,3.821755876
k,2.792529967
k,4.082822814
k,3.339146768
k,4.752696619
k,5.255559488
k,3.583751699
k,2.336635536
k,3.777092591
k,3.332245358
k,2.818319945
k,3.862830268
k,3.572820024
k,3.206611488
k,3.349183773
k,2.366800443
k,2.324733789
k,3.342580353
k,3.262416953
k,5.717536034
k,2.602222108
k,2.814733263
k,3.118383605
k,3.980534973
k,2.368673636
k,4.237341154
k,2.871222506
k,2.829633301
k,6.237957267
k,3.498997003
k,2.876054412
k,5.301561629
k,3.159777338
k,3.137952071
k,6.091541431
k,3.393007672
k,3.319607767
k,2.875255578
k,3.241652199
k,2.532585949
k,3.005343548
k,3.456713889
k,3.605995467
k,4.888240979
k,2.813418947
k,3.46975398
k,2.741828756
k,2.878189546
k,3.728634315
k,3.354046651
k,2.861600156
k,2.833153453
k,3.522504486
k,2.764095179
k,2.699400088
k,3.163247228
k,2.868617265
k,2.172965633
k,2.835255074
k,3.577896464
k,4.420676016
k,3.151951329
k,3.544053226
k,2.723893833
k,2.118315246
k,2.438549925
k,3.707612831
k,3.249909898
k,3.706478303
k,4.685503034
k,3.399237473
k,4.088039157
k,3.002179718
k,2.767975737
k,3.490804067
k,2.628394796
k,2.653965261
k,3.503398412
k,3.489213284
k,3.196411788
k,2.791935834
k,1.470531446
k,2.462299846
k,5.355518171
k,2.70953421
k,4.677979894
k,3.846084894
k,3.045897673
k,3.868841497
k,2.532074219
k,2.605870191
k,4.456825643
k,2.786723881
k,2.615451933
k,0.903554725
k,3.702547191
k,2.812472964
k,3.299783241
k,3.886099947
k,3.022610616
k,2.676487994
k,2.745178766
k,2.757596319
k,1.533563066
k,4.586889139
k,2.330577125
k,3.112336589
k,3.472229346
k,3.376850035
k,2.807376572
k,2.951976145
k,3.903053238
k,3.060804478
k,3.790757095
k,2.842212243
k,2.935308078
k,3.666541062
k,2.586679577
k,3.026209094
k,2.977465809
k,7.837470795
k,2.752444588
k,2.75096249
k,2.861886897
k,4.321544762
k,3.278525182
k,2.878311889
k,2.891142953
k,3.171624326
k,3.244564877
k,2.415614844
k,2.89161492
k,3.387207531
k,3.243598353
k,2.850871084
k,2.53959409
k,3.234895336
k,3.567632157
k,6.687519172
k,4.821290296
k,2.379626889
k,2.669675694
k,2.916224998
k,3.39947074
k,3.358380584
k,3.400386889
k,3.419257193
k,3.171471721
k,2.808000644
k,2.799223003
k,3.484360042
k,2.65803664
k,2.327895712
k,2.780309744
k,3.418921189
k,3.141885939
k,2.792135199
k,3.192820525
k,3.058685645
k,2.951937576
k,4.716896844
k,3.314005313
k,5.802155465
k,2.279450706
k,2.923667805
k,3.986234134
k,1.831925201
k,4.32380391
k,5.004158389
k,2.767459677
k,3.601882629
k,2.493191085
k,5.115194696
k,3.234466384
k,3.469196416
k,3.706402829
k,2.285584939
k,2.102945354
k,2.704573657
k,3.487181901
k,2.340876998
k,4.58679081
k,3.610925998
k,2.514139211
k,3.098253055
k,3.130107966
k,2.757675321
k,2.638486755
k,3.073826899
k,2.447281583
k,2.972434948
k,4.615039329
k,3.134170546
k,3.453626156
k,4.116961226
k,2.860038037
k,3.134477344
k,3.509867836
k,3.610971476
k,2.691078475
k,2.607428704
k,2.865162715
k,3.591224527
k,4.002298493
k,4.74652913
k,2.93071268
k,2.09745673
k,5.105263255
k,3.256648526
k,2.601014066
k,3.988965945
k,2.134809766
k,3.272851556
k,3.882129918
k,2.594488167
